id,name,category,servingSize,current_calories,current_protein,current_carbs,current_fat,current_fiber,status,pageTitle,source_calories_per_100g,source_protein_per_100g,source_carbs_per_100g,source_fat_per_100g,source_fiber_per_100g,url,error
f-israel-183,אגס בינוני,פירות,יחידה (150g),85,0.6,23,0.2,4.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%A1%20%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-184,תמר מג'הול עסיסי,פירות יבשים,יחידה 1 (24g),66,0.4,18,0.1,1.6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%9E%D7%A8%20%D7%9E%D7%92%27%D7%94%D7%95%D7%9C%20%D7%A2%D7%A1%D7%99%D7%A1%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-185,תמר דקל נור,פירות יבשים,יחידה 1 (10g),28,0.2,7.5,0,0.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%9E%D7%A8%20%D7%93%D7%A7%D7%9C%20%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-186,מנגו מתוק,פירות,100 גרם,60,0.8,15,0.4,1.6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%A0%D7%92%D7%95%20%D7%9E%D7%AA%D7%95%D7%A7,HTTPError: HTTP Error 404: Not Found
f-israel-187,אננס טרי,פירות,100 גרם,50,0.5,13,0.1,1.4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A0%D7%A0%D7%A1%20%D7%98%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-188,קיווי,פירות,יחידה (70g),42,0.8,10,0.4,2.1,values,קיווי,61.0,0.99,14.88,0.44,3.4,https://www.foodsdictionary.co.il/Products/1/%D7%A7%D7%99%D7%95%D7%95%D7%99,
f-israel-189,דובדבנים מתוקים,פירות,100 גרם,63,1.1,16,0.2,2.1,values,דובדבנים מתוקים,63.0,1.06,16.01,0.2,2.1,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%95%D7%91%D7%93%D7%91%D7%A0%D7%99%D7%9D%20%D7%9E%D7%AA%D7%95%D7%A7%D7%99%D7%9D,
f-israel-190,אבוקדו היל / חס,פירות / שומנים,חצי אבוקדו (75g),120,1.5,6,11,5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%91%D7%95%D7%A7%D7%93%D7%95%20%D7%94%D7%99%D7%9C%20%2F%20%D7%97%D7%A1,HTTPError: HTTP Error 404: Not Found
f-israel-191,רימון (גרגרים),פירות,100 גרם,83,1.7,18.7,1.2,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A8%D7%99%D7%9E%D7%95%D7%9F%20%28%D7%92%D7%A8%D7%92%D7%A8%D7%99%D7%9D%29,HTTPError: HTTP Error 404: Not Found
f-israel-192,תאנה טרייה,פירות,יחידה (50g),37,0.4,9.5,0.1,1.4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%90%D7%A0%D7%94%20%D7%98%D7%A8%D7%99%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-193,אפרסמון,פירות,יחידה (120g),84,0.7,21,0.2,4,values,אפרסמון,70.0,0.58,18.59,0.19,3.6,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A4%D7%A8%D7%A1%D7%9E%D7%95%D7%9F,
f-israel-194,משמש טרי,פירות,יחידה (35g),17,0.5,3.9,0.1,0.7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%A9%D7%9E%D7%A9%20%D7%98%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-195,חמוציות מיובשות ללא סוכר,פירות יבשים,30 גרם,92,0.1,24,0.4,1.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%95%D7%A6%D7%99%D7%95%D7%AA%20%D7%9E%D7%99%D7%95%D7%91%D7%A9%D7%95%D7%AA%20%D7%9C%D7%9C%D7%90%20%D7%A1%D7%95%D7%9B%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-196,צימוקים כהים / בהירים,פירות יבשים,30 גרם,90,0.9,23,0.1,1.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A6%D7%99%D7%9E%D7%95%D7%A7%D7%99%D7%9D%20%D7%9B%D7%94%D7%99%D7%9D%20%2F%20%D7%91%D7%94%D7%99%D7%A8%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-197,שזיפים מיובשים,פירות יבשים,יחידה 1 (10g),24,0.2,6.3,0,0.7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%96%D7%99%D7%A4%D7%99%D7%9D%20%D7%9E%D7%99%D7%95%D7%91%D7%A9%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-198,משמש מיובש,פירות יבשים,יחידה 1 (8g),20,0.3,5,0,0.6,values,משמש מיובש,241.0,3.39,62.64,0.51,7.3,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%A9%D7%9E%D7%A9%20%D7%9E%D7%99%D7%95%D7%91%D7%A9,
f-israel-199,מלפפון טרי עם קליפה,ירקות,יחידה בינונית (96g),14.4,0.6,3.5,0.1,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%9C%D7%A4%D7%A4%D7%95%D7%9F%20%D7%98%D7%A8%D7%99%20%D7%A2%D7%9D%20%D7%A7%D7%9C%D7%99%D7%A4%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-200,עגבנייה טרייה,ירקות,יחידה בינונית (172g),31,1.5,6.7,0.3,2.1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%99%D7%94%20%D7%98%D7%A8%D7%99%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-201,עגבניות שרי,ירקות,יחידה (15g),2.7,0.1,0.6,0,0.2,values,עגבניות שרי,18.0,0.88,3.92,0.2,1.2,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA%20%D7%A9%D7%A8%D7%99,
f-israel-202,גזר טרי,ירקות,יחידה בינונית (136g),55.8,1.3,13,0.3,3.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%96%D7%A8%20%D7%98%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-203,פלפל אדום (גמבה),ירקות,יחידה בינונית (185g),57.4,1.8,11.2,0.6,3.9,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%9C%D7%A4%D7%9C%20%D7%90%D7%93%D7%95%D7%9D%20%28%D7%92%D7%9E%D7%91%D7%94%29,HTTPError: HTTP Error 404: Not Found
f-israel-204,פלפל ירוק,ירקות,יחידה בינונית (166g),33.2,1.4,7.7,0.3,2.8,values,פלפל ירוק טרי,20.0,0.86,4.64,0.17,1.7,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%9C%D7%A4%D7%9C%20%D7%99%D7%A8%D7%95%D7%A7,
f-israel-489,פלפל צהוב,ירקות,יחידה בינונית (122g),32.9,1.2,7.7,0.3,1.1,values,פלפל צהוב טרי,27.0,1.0,6.32,0.21,0.9,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%9C%D7%A4%D7%9C%20%D7%A6%D7%94%D7%95%D7%91,
f-israel-205,קישוא מבושל ללא תוספות,ירקות,יחידה (120g),24,1.1,5.2,0.4,1.7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A7%D7%99%D7%A9%D7%95%D7%90%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%D7%9C%D7%9C%D7%90%20%D7%AA%D7%95%D7%A1%D7%A4%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-206,חציל קלוי / אפוי ללא שמן,ירקות,100 גרם,25,1,5.8,0.2,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%A6%D7%99%D7%9C%20%D7%A7%D7%9C%D7%95%D7%99%20%2F%20%D7%90%D7%A4%D7%95%D7%99%20%D7%9C%D7%9C%D7%90%20%D7%A9%D7%9E%D7%9F,HTTPError: HTTP Error 404: Not Found
f-israel-207,כרוב לבן קצוץ,ירקות,100 גרם,25,1.3,5.8,0.1,2.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%95%D7%91%20%D7%9C%D7%91%D7%9F%20%D7%A7%D7%A6%D7%95%D7%A5,HTTPError: HTTP Error 404: Not Found
f-israel-208,כרוב אדום קצוץ,ירקות,100 גרם,31,1.4,7.4,0.2,2.1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%95%D7%91%20%D7%90%D7%93%D7%95%D7%9D%20%D7%A7%D7%A6%D7%95%D7%A5,HTTPError: HTTP Error 404: Not Found
f-israel-209,חסה ערבית / מסולסלת,ירקות,100 גרם,15,1.4,2.9,0.2,1.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%A1%D7%94%20%D7%A2%D7%A8%D7%91%D7%99%D7%AA%20%2F%20%D7%9E%D7%A1%D7%95%D7%9C%D7%A1%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-210,עלי תרד טריים,ירקות,100 גרם,23,2.9,3.6,0.4,2.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%9C%D7%99%20%D7%AA%D7%A8%D7%93%20%D7%98%D7%A8%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-211,ברוקולי מבושל / בקיטור,ירקות,100 גרם,35,2.4,7.2,0.4,3.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A8%D7%95%D7%A7%D7%95%D7%9C%D7%99%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%20%2F%20%D7%91%D7%A7%D7%99%D7%98%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-212,כרובית אפויה / מבושלת,ירקות,100 גרם,23,1.8,4.1,0.5,2.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%95%D7%91%D7%99%D7%AA%20%D7%90%D7%A4%D7%95%D7%99%D7%94%20%2F%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-213,בצל צהוב / סגול,ירקות,יחידה בינונית (125g),50,1.4,11.7,0.1,2.1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A6%D7%9C%20%D7%A6%D7%94%D7%95%D7%91%20%2F%20%D7%A1%D7%92%D7%95%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-214,בצל ירוק,ירקות,100 גרם,32,1.8,7.3,0.2,2.6,values,בצל ירוק,32.0,1.83,7.34,0.19,2.6,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A6%D7%9C%20%D7%99%D7%A8%D7%95%D7%A7,
f-israel-215,שום טרי,ירקות,שן שום (7g),10.4,0.9,3.2,0.1,0.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%95%D7%9D%20%D7%98%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-216,פטריות שמפיניון טריות,ירקות,100 גרם,22,3.1,3.3,0.3,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA%20%D7%A9%D7%9E%D7%A4%D7%99%D7%A0%D7%99%D7%95%D7%9F%20%D7%98%D7%A8%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-217,פטריות פורטבלו בגריל,ירקות,100 גרם,28,2.5,4.5,0.5,1.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA%20%D7%A4%D7%95%D7%A8%D7%98%D7%91%D7%9C%D7%95%20%D7%91%D7%92%D7%A8%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-218,צנונית טרייה,ירקות,יחידה בינונית (32g),5.1,0.2,1.1,0,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A6%D7%A0%D7%95%D7%A0%D7%99%D7%AA%20%D7%98%D7%A8%D7%99%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-219,דלעת אפויה,ירקות,100 גרם,26,1,6.5,0.1,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%9C%D7%A2%D7%AA%20%D7%90%D7%A4%D7%95%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-220,דלורית אפויה בתנור,ירקות,100 גרם,45,1,11.5,0.1,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%9C%D7%95%D7%A8%D7%99%D7%AA%20%D7%90%D7%A4%D7%95%D7%99%D7%94%20%D7%91%D7%AA%D7%A0%D7%95%D7%A8,HTTPError: HTTP Error 404: Not Found
f-israel-221,סלק אדום מבושל,ירקות,100 גרם,44,1.7,10,0.2,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%9C%D7%A7%20%D7%90%D7%93%D7%95%D7%9D%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-222,עשבי תיבול (פטרוזיליה/כוסברה/שמיר),ירקות,100 גרם,36,3,6.3,0.8,3.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%A9%D7%91%D7%99%20%D7%AA%D7%99%D7%91%D7%95%D7%9C%20%28%D7%A4%D7%98%D7%A8%D7%95%D7%96%D7%99%D7%9C%D7%99%D7%94%2F%D7%9B%D7%95%D7%A1%D7%91%D7%A8%D7%94%2F%D7%A9%D7%9E%D7%99%D7%A8%29,HTTPError: HTTP Error 404: Not Found
f-israel-223,נבטים סיניים,ירקות,100 גרם,30,3,5.9,0.2,1.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A0%D7%91%D7%98%D7%99%D7%9D%20%D7%A1%D7%99%D7%A0%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-224,סלרי (גבעולים),ירקות,100 גרם,14,0.7,3,0.2,1.6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%9C%D7%A8%D7%99%20%28%D7%92%D7%91%D7%A2%D7%95%D7%9C%D7%99%D7%9D%29,HTTPError: HTTP Error 404: Not Found
f-israel-225,שעועית ירוקה מבושלת (סנפרוסט),ירקות,100 גרם,31,1.8,7,0.2,3.4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%99%D7%A8%D7%95%D7%A7%D7%94%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%D7%AA%20%28%D7%A1%D7%A0%D7%A4%D7%A8%D7%95%D7%A1%D7%98%29,HTTPError: HTTP Error 404: Not Found
f-israel-226,שעועית צהובה מבושלת,ירקות,100 גרם,31,1.8,7,0.2,3.4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%A6%D7%94%D7%95%D7%91%D7%94%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-227,לקט ירקות לנורמנדי (סנפרוסט),ירקות,100 גרם,30,2,5.5,0.3,2.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9C%D7%A7%D7%98%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA%20%D7%9C%D7%A0%D7%95%D7%A8%D7%9E%D7%A0%D7%93%D7%99%20%28%D7%A1%D7%A0%D7%A4%D7%A8%D7%95%D7%A1%D7%98%29,HTTPError: HTTP Error 404: Not Found
f-israel-228,לקט ירקות מוקפצים,ירקות,100 גרם,35,1.8,6.5,0.3,2.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9C%D7%A7%D7%98%20%D7%99%D7%A8%D7%A7%D7%95%D7%AA%20%D7%9E%D7%95%D7%A7%D7%A4%D7%A6%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-229,שקדים טבעיים,אגוזים וגרעינים,30 גרם,175,6.3,6,15,3.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A7%D7%93%D7%99%D7%9D%20%D7%98%D7%91%D7%A2%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-230,שקדים מולבנים / פרוסים,אגוזים וגרעינים,30 גרם,175,6.3,6,15,3.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A7%D7%93%D7%99%D7%9D%20%D7%9E%D7%95%D7%9C%D7%91%D7%A0%D7%99%D7%9D%20%2F%20%D7%A4%D7%A8%D7%95%D7%A1%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-231,אגוזי מלך קלופים,אגוזים וגרעינים,30 גרם,195,4.5,4,19.5,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%9E%D7%9C%D7%9A%20%D7%A7%D7%9C%D7%95%D7%A4%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-232,אגוזי קשיו טבעיים,אגוזים וגרעינים,30 גרם,165,5.5,9,13,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%A7%D7%A9%D7%99%D7%95%20%D7%98%D7%91%D7%A2%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-233,בוטנים קלויים / טבעיים,אגוזים וגרעינים,30 גרם,170,7.5,5,14,2.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D%20%D7%A7%D7%9C%D7%95%D7%99%D7%99%D7%9D%20%2F%20%D7%98%D7%91%D7%A2%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-234,פיסטוקים קלויים ומומלחים,אגוזים וגרעינים,30 גרם,168,6,8,13.5,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%A1%D7%98%D7%95%D7%A7%D7%99%D7%9D%20%D7%A7%D7%9C%D7%95%D7%99%D7%99%D7%9D%20%D7%95%D7%9E%D7%95%D7%9E%D7%9C%D7%97%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-235,אגוזי לוז (בונדוק),אגוזים וגרעינים,30 גרם,188,4.2,5,18,2.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%9C%D7%95%D7%96%20%28%D7%91%D7%95%D7%A0%D7%93%D7%95%D7%A7%29,HTTPError: HTTP Error 404: Not Found
f-israel-236,אגוזי פקאן טבעיים,אגוזים וגרעינים,30 גרם,205,2.7,4,21,2.7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%A4%D7%A7%D7%90%D7%9F%20%D7%98%D7%91%D7%A2%D7%99%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-237,אגוזי ברזיל,אגוזים וגרעינים,30 גרם,200,4.3,3.5,20,2.3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%91%D7%A8%D7%96%D7%99%D7%9C,HTTPError: HTTP Error 404: Not Found
f-israel-238,גרעיני חמנייה קלופים,אגוזים וגרעינים,30 גרם,175,6.2,6,15,2.6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%A8%D7%A2%D7%99%D7%A0%D7%99%20%D7%97%D7%9E%D7%A0%D7%99%D7%99%D7%94%20%D7%A7%D7%9C%D7%95%D7%A4%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-239,גרעיני דלעת קלופים,אגוזים וגרעינים,30 גרם,168,9,4.5,14,1.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%A8%D7%A2%D7%99%D7%A0%D7%99%20%D7%93%D7%9C%D7%A2%D7%AA%20%D7%A7%D7%9C%D7%95%D7%A4%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-240,שומשום מלא / לבן,אגוזים וגרעינים,כף (10g),57,1.8,2.3,5,1.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%95%D7%9E%D7%A9%D7%95%D7%9D%20%D7%9E%D7%9C%D7%90%20%2F%20%D7%9C%D7%91%D7%9F,HTTPError: HTTP Error 404: Not Found
f-israel-241,זרעי צ'יה,אגוזים וגרעינים,כף (12g),58,2,5,3.7,4.1,values,זרעי צ`יה,486.0,16.5,42.1,30.7,34.4,https://www.foodsdictionary.co.il/Products/1/%D7%96%D7%A8%D7%A2%D7%99%20%D7%A6%27%D7%99%D7%94,
f-israel-242,זרעי פשתן טחונים,אגוזים וגרעינים,כף (10g),53,1.8,3,4.2,2.7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%96%D7%A8%D7%A2%D7%99%20%D7%A4%D7%A9%D7%AA%D7%9F%20%D7%98%D7%97%D7%95%D7%A0%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-243,חמאת בוטנים טבעית 100%,ממרחים,כף (16g),95,4,3,8,1.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%90%D7%AA%20%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D%20%D7%98%D7%91%D7%A2%D7%99%D7%AA%20100%25,HTTPError: HTTP Error 404: Not Found
f-israel-244,חמאת בוטנים סקיפי עם שבבים,ממרחים,כף (16g),98,3.5,4,8,0.8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%90%D7%AA%20%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D%20%D7%A1%D7%A7%D7%99%D7%A4%D7%99%20%D7%A2%D7%9D%20%D7%A9%D7%91%D7%91%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-israel-245,טחינה גולמית משומשום מלא (הנסיך/אל ארז),ממרחים,כף (15g),98,3.8,1.8,8.8,1.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%97%D7%99%D7%A0%D7%94%20%D7%92%D7%95%D7%9C%D7%9E%D7%99%D7%AA%20%D7%9E%D7%A9%D7%95%D7%9E%D7%A9%D7%95%D7%9D%20%D7%9E%D7%9C%D7%90%20%28%D7%94%D7%A0%D7%A1%D7%99%D7%9A%2F%D7%90%D7%9C%20%D7%90%D7%A8%D7%96%29,HTTPError: HTTP Error 404: Not Found
f-israel-246,טחינה גולמית קלאסית,ממרחים,כף (15g),100,3.5,2,9,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%97%D7%99%D7%A0%D7%94%20%D7%92%D7%95%D7%9C%D7%9E%D7%99%D7%AA%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-247,טחינה מוכנה למאכל (צבר / אחלה),ממרחים,כף (15g),45,1.2,1,4.2,0.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%97%D7%99%D7%A0%D7%94%20%D7%9E%D7%95%D7%9B%D7%A0%D7%94%20%D7%9C%D7%9E%D7%90%D7%9B%D7%9C%20%28%D7%A6%D7%91%D7%A8%20%2F%20%D7%90%D7%97%D7%9C%D7%94%29,HTTPError: HTTP Error 404: Not Found
f-israel-248,חומוס אחלה / צבר קלאסי,ממרחים,כף (30g),70,2.1,4.2,5,1.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%95%D7%9E%D7%95%D7%A1%20%D7%90%D7%97%D7%9C%D7%94%20%2F%20%D7%A6%D7%91%D7%A8%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99,HTTPError: HTTP Error 404: Not Found
f-israel-249,חומוס דל שומן 9%,ממרחים,כף (30g),48,2.2,4.5,2.7,1.5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%95%D7%9E%D7%95%D7%A1%20%D7%93%D7%9C%20%D7%A9%D7%95%D7%9E%D7%9F%209%25,HTTPError: HTTP Error 404: Not Found
f-israel-250,ממרח אבוקדו מוכן,ממרחים,כף (20g),32,0.4,1.6,2.8,1.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%9E%D7%A8%D7%97%20%D7%90%D7%91%D7%95%D7%A7%D7%93%D7%95%20%D7%9E%D7%95%D7%9B%D7%9F,HTTPError: HTTP Error 404: Not Found
f-israel-251,שמן זית כתית מעולה,שמנים,"כף (10 מ""ל)",88,0,0,10,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%9E%D7%9F%20%D7%96%D7%99%D7%AA%20%D7%9B%D7%AA%D7%99%D7%AA%20%D7%9E%D7%A2%D7%95%D7%9C%D7%94,HTTPError: HTTP Error 404: Not Found
f-israel-252,שמן קנולה / חמניות,שמנים,"כף (10 מ""ל)",88,0,0,10,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%9E%D7%9F%20%D7%A7%D7%A0%D7%95%D7%9C%D7%94%20%2F%20%D7%97%D7%9E%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-253,תרסיס שמן קנולה / זית,שמנים,ריסוס (1g),9,0,0,1,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%A8%D7%A1%D7%99%D7%A1%20%D7%A9%D7%9E%D7%9F%20%D7%A7%D7%A0%D7%95%D7%9C%D7%94%20%2F%20%D7%96%D7%99%D7%AA,HTTPError: HTTP Error 404: Not Found
f-israel-254,מיונז קלאסי (הלמנס / תלמה),רוטבים,כף (15g),100,0.2,0.5,11,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%99%D7%95%D7%A0%D7%96%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99%20%28%D7%94%D7%9C%D7%9E%D7%A0%D7%A1%20%2F%20%D7%AA%D7%9C%D7%9E%D7%94%29,HTTPError: HTTP Error 404: Not Found
f-israel-255,מיונז הלמנס לייטאקטיב 5% / 9%,רוטבים,כף (15g),25,0.2,1.5,2,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%99%D7%95%D7%A0%D7%96%20%D7%94%D7%9C%D7%9E%D7%A0%D7%A1%20%D7%9C%D7%99%D7%99%D7%98%D7%90%D7%A7%D7%98%D7%99%D7%91%205%25%20%2F%209%25,HTTPError: HTTP Error 404: Not Found
f-israel-256,קטשופ אסם קלאסי,רוטבים,כף (15g),17,0.2,4,0,0.2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A7%D7%98%D7%A9%D7%95%D7%A4%20%D7%90%D7%A1%D7%9D%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99,HTTPError: HTTP Error 404: Not Found
